matching_id	role	cancer_id	cancer_normalized	gene_hugo_id	gene_entrez_id	gene_normalized	citation_count
5dc0280ea4ed86c1a30287a5548b34ca	Oncogene	DOID:0060318	acute promyelocytic leukemia	HGNC:9864	5914	RARA	16
297da5e0c02892e35e08f62093d00b9c	Oncogene	DOID:0050902	medulloblastoma	HGNC:8522	5015	OTX2	16
74ea1c4bca4747604d5240932e58be8a	Driver	DOID:9119	acute myeloid leukemia	HGNC:3765	2322	FLT3	16
9fa33b2bf19fd5c9a3f47a07632d016f	Driver	DOID:3070	malignant glioma	HGNC:8800	5155	PDGFB	16
f5206128193b80ad40976e58f5c78178	Driver	DOID:1612	breast cancer	HGNC:3236	1956	EGFR	16
bd7d3ee6d00a782d19953b435faffd12	Tumor_Suppressor	DOID:5520	head and neck squamous cell carcinoma	HGNC:7881	4851	NOTCH1	15
99cd3451dca154e844ea925b7290c922	Tumor_Suppressor	DOID:219	colon cancer	HGNC:11998	7157	TP53	15
0a06c977e8657079e84d82f05d552095	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:6106	50943	FOXP3	15
524842038791cf584c8e33662a35ab8a	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:11491	6850	SYK	15
3aea6140d92196f0868289aa64db00e3	Tumor_Suppressor	DOID:10534	stomach cancer	HGNC:11633	6929	TCF3	15
e1e2454953cfbc4440cab1c9edbdff89	Oncogene	DOID:9952	acute lymphocytic leukemia	HGNC:1014	613	BCR	15
7f70f7f70a23bfd1b50327a9a005f9fd	Oncogene	DOID:9256	colorectal cancer	HGNC:11283	6714	SRC	15
6592549587d7bc7a00f67a0cd45fc4af	Oncogene	DOID:9119	acute myeloid leukemia	HGNC:7545	4602	MYB	15
60d38bcb0d45010e4dc80a9e0e60ffce	Oncogene	DOID:9119	acute myeloid leukemia	HGNC:6407	3845	KRAS	15
b85adc8ddc4765eae175f5baa50b1e00	Oncogene	DOID:769	neuroblastoma	HGNC:9967	5979	RET	15
1aa8bf8dcd2d28655b703b67bff883a7	Oncogene	DOID:768	retinoblastoma	HGNC:7553	4609	MYC	15
c590b457312c1d2fccef504278a1f078	Oncogene	DOID:4001	ovarian carcinoma	HGNC:3430	2064	ERBB2	15
c0b1a5dffbd7d464cc3746497352c167	Oncogene	DOID:3910	lung adenocarcinoma	HGNC:9967	5979	RET	15
9807b59faf23ae88a447f25c1a361d1b	Oncogene	DOID:3908	non-small cell lung carcinoma	HGNC:11577	6901	TAZ	15
eb4fac07656f66281ae30efb9865189c	Oncogene	DOID:3350	mesenchymal cell neoplasm	HGNC:6342	3815	KIT	15
7869c5e959d45c14caca3794719a640c	Oncogene	DOID:3070	malignant glioma	HGNC:7553	4609	MYC	15
9923948dbac77db5fe839762d6c856fc	Oncogene	DOID:2394	ovarian cancer	HGNC:16262	10413	YAP1	15
731e2a36903ff026edb4a87074b939ec	Oncogene	DOID:2226	myeloproliferative neoplasm	HGNC:1014	613	BCR	15
59d3f693016e72c762a41d9817550b8e	Oncogene	DOID:1749	squamous cell carcinoma	HGNC:7553	4609	MYC	15
5f9d7bd86dc0cd2a98dfded726b9af34	Oncogene	DOID:1612	breast cancer	HGNC:7545	4602	MYB	15
e079ab386b6ca2e9516acbc101fd9df1	Oncogene	DOID:1612	breast cancer	HGNC:29608	92140	MTDH	15
c4733ead57bc30e9feaf3f29a6664d82	Oncogene	DOID:1240	leukemia	HGNC:6642	4005	LMO2	15
0ee1d8db5596bb809b3ef59d664dac7e	Oncogene	DOID:0080199	colorectal carcinoma	HGNC:6407	3845	KRAS	15
a5c4601738ac3bbb1636a576ba26caa1	Tumor_Suppressor	DOID:684	hepatocellular carcinoma	HGNC:9588	5728	PTEN	14
66a9144bd52aa6447939ced23955baf0	Tumor_Suppressor	DOID:3068	glioblastoma multiforme	HGNC:11998	7157	TP53	14
0abe998d2d45a521c3c529250c64f4ca	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:27310	201163	FLCN	14
1ed80ed2f79a51e82563b21e34126c97	Tumor_Suppressor	DOID:2513	basal cell carcinoma	HGNC:9585	5727	PTCH1	14
496f701a090dd39f0a6f6b0fa3ef4636	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:1787	1029	CDKN2A	14
b9b05adb00a11577a9d528e1ddcee376	Tumor_Suppressor	DOID:1324	lung cancer	HGNC:1787	1029	CDKN2A	14
40a0169ee6d86ed9c76af0d7d25f83d4	Tumor_Suppressor	DOID:10534	stomach cancer	HGNC:11755	7031	TFF1	14
d40cbaa9eb543a1e45c0cce4f672a717	Oncogene	DOID:9256	colorectal cancer	HGNC:8975	5290	PIK3CA	14
803b18f48efcd1a668e2f6c065c2a8ce	Oncogene	DOID:8675	lymphosarcoma	HGNC:427	238	ALK	14
8fd797439ba6e346672208b3994113ba	Oncogene	DOID:769	neuroblastoma	HGNC:7989	4893	NRAS	14
a27eccba41e495a093ba9280730982e9	Oncogene	DOID:684	hepatocellular carcinoma	HGNC:7989	4893	NRAS	14
3697a492df3829fe18ef5541f3459019	Oncogene	DOID:5603	acute T cell leukemia	HGNC:11556	6886	TAL1	14
723a70b67bff76a5e7a662f10a677927	Oncogene	DOID:3571	liver cancer	HGNC:16262	10413	YAP1	14
21b7a18da69073ac5d674e0232537873	Oncogene	DOID:3459	breast carcinoma	HGNC:7553	4609	MYC	14
41bc7d5bc6d27bcb24262dbdeb01647a	Oncogene	DOID:2531	hematologic cancer	HGNC:7553	4609	MYC	14
e6ebc8ecf84d453e9121e1043f3a92d7	Oncogene	DOID:1612	breast cancer	HGNC:7989	4893	NRAS	14
5bc83e4e062f2a5733eda617877f17c0	Oncogene	DOID:1612	breast cancer	HGNC:3796	2353	FOS	14
0ea8582818a98ba216a4aace61bc68b0	Oncogene	DOID:1612	breast cancer	HGNC:3527	2146	EZH2	14
c7767bdc0749a3220b710bcf8907099d	Oncogene	DOID:1612	breast cancer	HGNC:16262	10413	YAP1	14
86a6de6c32823faec556fafddf33e488	Oncogene	DOID:1324	lung cancer	HGNC:7029	4233	MET	14
4e70b804cd79d811173a618c631073f1	Oncogene	DOID:1324	lung cancer	HGNC:11825	7080	NKX2-1	14
1d98d370e43173d42fcea5c6c95c45e9	Oncogene	DOID:1324	lung cancer	HGNC:10261	6098	ROS1	14
83ab545d44feb6d973a285bf0d797f56	Oncogene	DOID:1240	leukemia	HGNC:7989	4893	NRAS	14
18f0004a79a790bc38b2b2d42619d331	Oncogene	DOID:0060058	lymphoma	HGNC:427	238	ALK	14
8d9d480fd8ea174c9773c64e5d8ea14e	Driver	DOID:1909	melanoma	HGNC:9588	5728	PTEN	14
d4473653f101ec8077111d62330eef60	Driver	DOID:1612	breast cancer	HGNC:1100	672	BRCA1	14
0df2f62f28d14f9b834049e8032d2ca6	Driver	DOID:1240	leukemia	HGNC:7136	4300	MLLT3	14
0922e4ac848eee0a603d4d0618aba4b8	Tumor_Suppressor	DOID:9256	colorectal cancer	HGNC:6348	9314	KLF4	13
865edadd32682c3b5ec2216ba7155561	Tumor_Suppressor	DOID:707	B-cell lymphoma	HGNC:11896	7128	TNFAIP3	13
0478c3f6f59d68a4ff44aa4e4463d5b9	Tumor_Suppressor	DOID:5940	malignant peripheral nerve sheath tumor	HGNC:7765	4763	NF1	13
7a7e3919a12cd0342c5361ae1a493d67	Tumor_Suppressor	DOID:5409	lung small cell carcinoma	HGNC:11998	7157	TP53	13
519ca671d12488514aad52a2b1ae11a8	Tumor_Suppressor	DOID:1749	squamous cell carcinoma	HGNC:11998	7157	TP53	13
6ec43eac4aa750799c5f0b58a5f48912	Oncogene	DOID:684	hepatocellular carcinoma	HGNC:2514	1499	CTNNB1	13
d2a86b6e5a7912c03d1a12e38c0dbb38	Oncogene	DOID:3908	non-small cell lung carcinoma	HGNC:17635	29126	CD274	13
117064005605b0ea5f98dc3362edf633	Oncogene	DOID:3748	esophagus squamous cell carcinoma	HGNC:11195	6657	SOX2	13
91428343275361d092a73280c6690ba7	Oncogene	DOID:219	colon cancer	HGNC:2514	1499	CTNNB1	13
3463afae354becaef61ec837621c932e	Oncogene	DOID:1909	melanoma	HGNC:7029	4233	MET	13
139ac10009ac43d618eefc9635b2177b	Oncogene	DOID:1909	melanoma	HGNC:3236	1956	EGFR	13
32f48e3696f94dd3df09e29a3ad13876	Oncogene	DOID:1612	breast cancer	HGNC:25883	80139	ZNF703	13
4a42f97d1ccf7ff9877a5718e2c4947a	Oncogene	DOID:1520	colon carcinoma	HGNC:6407	3845	KRAS	13
bffc66891d023273ccbaa0307a23be77	Oncogene	DOID:1324	lung cancer	HGNC:9967	5979	RET	13
34e55d12690fb872f8148d9b637d6d42	Oncogene	DOID:1324	lung cancer	HGNC:1582	595	CCND1	13
a338c2f3755004d93874cddb27b15faa	Oncogene	DOID:1324	lung cancer	HGNC:11998	7157	TP53	13
fbf19594244bebdda8e4c4112a54f0c0	Oncogene	DOID:1319	brain cancer	HGNC:7553	4609	MYC	13
c8c56e647b49e8d0430eee1e8ee8e23e	Oncogene	DOID:1240	leukemia	HGNC:9644	5781	PTPN11	13
a772d0f2eee27c326b37296620be2231	Oncogene	DOID:10534	stomach cancer	HGNC:3236	1956	EGFR	13
c6024b40fa0c5ada3b71746f2f443f22	Oncogene	DOID:0060058	lymphoma	HGNC:9967	5979	RET	13
3fe91a4048807ad18eb2ad34aa88c34e	Driver	DOID:5603	acute T cell leukemia	HGNC:7553	4609	MYC	13
47ef9f5c7e88175598b846ddfe01ce88	Driver	DOID:3070	malignant glioma	HGNC:3236	1956	EGFR	13
4cdb861afac6d80264dbd56c8487d6fe	Tumor_Suppressor	DOID:684	hepatocellular carcinoma	HGNC:4415	27232	GNMT	12
e61f275b9abaa8d9e72fb7bdb6486273	Tumor_Suppressor	DOID:3908	non-small cell lung carcinoma	HGNC:11998	7157	TP53	12
53081ba33ffac9400c1ee6b3f276d0ae	Tumor_Suppressor	DOID:3571	liver cancer	HGNC:11998	7157	TP53	12
7fe01673681968419dcf55e4d24d9465	Tumor_Suppressor	DOID:2394	ovarian cancer	HGNC:9588	5728	PTEN	12
90735f281d97c30b4751e9627e696a30	Tumor_Suppressor	DOID:1540	parathyroid carcinoma	HGNC:16783	79577	CDC73	12
859ea14633d46899cb7d3d37b85d61c6	Tumor_Suppressor	DOID:11054	urinary bladder cancer	HGNC:11998	7157	TP53	12
c6a923d8531d4cda3574a35e8491ee41	Tumor_Suppressor	DOID:10534	stomach cancer	HGNC:6348	9314	KLF4	12
1d118ff7213fa54ad2fb1e307678f42e	Oncogene	DOID:9952	acute lymphocytic leukemia	HGNC:7553	4609	MYC	12
809dbb7be218ac4031d73b311436f7d4	Oncogene	DOID:9538	multiple myeloma	HGNC:6776	4094	MAF	12
230a5ba80f6131fa068baeab8e0a5819	Oncogene	DOID:9119	acute myeloid leukemia	HGNC:2768	7913	DEK	12
41e190979ee76ae6ab0aefa6ed81a1cd	Oncogene	DOID:8552	chronic myeloid leukemia	HGNC:3236	1956	EGFR	12
9e82f70e392ee85c946874c11f20695c	Oncogene	DOID:768	retinoblastoma	HGNC:7559	4613	MYCN	12
42b91936036ddf83618fbfa65852b72d	Oncogene	DOID:6163	familial renal papillary carcinoma	HGNC:7029	4233	MET	12
22b306faeb4098ed7cf4fff0b1bc12be	Oncogene	DOID:5517	stomach carcinoma	HGNC:7029	4233	MET	12
883c1fda02bfc37e69f79ca598ec8d43	Oncogene	DOID:5409	lung small cell carcinoma	HGNC:6407	3845	KRAS	12
5401fdb4bfc7ba8a8d2f09aa23152a20	Oncogene	DOID:5409	lung small cell carcinoma	HGNC:6342	3815	KIT	12
e1129a808ef1a753c83b08929bf68fbc	Oncogene	DOID:3963	thyroid carcinoma	HGNC:9967	5979	RET	12
45aedb8ca12e0fc1d0efcccef387dfdf	Oncogene	DOID:3910	lung adenocarcinoma	HGNC:7553	4609	MYC	12
a192081863a0e16b2f9daddbe35559b1	Oncogene	DOID:3347	osteosarcoma	HGNC:7029	4233	MET	12
3945ee779c4e4a85998774a2c7466cf2	Oncogene	DOID:1909	melanoma	HGNC:10761	9869	SETDB1	12
1acdf64cfa0a7799d083e96a29fbaaba	Oncogene	DOID:1749	squamous cell carcinoma	HGNC:3236	1956	EGFR	12
2472e97f7ca94d2863133b589e4e2fc2	Oncogene	DOID:1319	brain cancer	HGNC:3236	1956	EGFR	12
081ba57b922fccf1218d86347ed90234	Oncogene	DOID:1240	leukemia	HGNC:7217	4352	MPL	12
100fb9127fc1bd23a282df70c24e2acd	Oncogene	DOID:11054	urinary bladder cancer	HGNC:7553	4609	MYC	12
f4af688db1ca2538bca8a12bd77781a0	Oncogene	DOID:10283	prostate cancer	HGNC:3527	2146	EZH2	12
6637c875516015c5126b03a2d8bd65ba	Oncogene	DOID:10283	prostate cancer	HGNC:3430	2064	ERBB2	12
6b5f91271048dc927b24471fb91f23fa	Oncogene	DOID:0080199	colorectal carcinoma	HGNC:7553	4609	MYC	12
1e18c9228c31e5f8667aef0e38d66d8b	Oncogene	DOID:0070004	myeloid neoplasm	HGNC:7553	4609	MYC	12
5868a1a585e37d6a49be822e70b27b17	Oncogene	DOID:0060058	lymphoma	HGNC:1097	673	BRAF	12
2d7001e3b03b1f1226c7f6a0f174c041	Driver	DOID:9256	colorectal cancer	HGNC:1097	673	BRAF	12
d19d3f928e19352a31742cbb4a39d705	Driver	DOID:3498	pancreatic ductal adenocarcinoma	HGNC:6407	3845	KRAS	12
98085d7918b2ecac6241d117b26f0350	Driver	DOID:219	colon cancer	HGNC:6407	3845	KRAS	12
da4f9fdee2d6c1ac7c0d96b323f1fd2b	Driver	DOID:1612	breast cancer	HGNC:391	207	AKT1	12
e3f4cc2f29161df7f712dd2fc6a8e252	Tumor_Suppressor	DOID:4159	skin cancer	HGNC:11998	7157	TP53	11
8fc5f9734279510584a939ac5dd90a6d	Tumor_Suppressor	DOID:2671	transitional cell carcinoma	HGNC:11998	7157	TP53	11
fd6605cd7c0df82f07158d225f56b3e3	Tumor_Suppressor	DOID:2154	nephroblastoma	HGNC:26837	139285	AMER1	11
3df7df4de94dc79a7ad399a84b4a7fc1	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:8949	5268	SERPINB5	11
3272d2ad07e004a327a5c1c7200fcae3	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:1748	999	CDH1	11
d5c0a5bd2a5622aba61fcffa3b51ee1d	Tumor_Suppressor	DOID:10283	prostate cancer	HGNC:8949	5268	SERPINB5	11
09a9060063a1faea4e4a776fa65cdda9	Oncogene	DOID:9256	colorectal cancer	HGNC:11998	7157	TP53	11
23adcee7b36d2e89a2928b083eb6792f	Oncogene	DOID:9119	acute myeloid leukemia	HGNC:3498	2122	MECOM	11
0c2764865aba30b634e121b4d99110d2	Oncogene	DOID:9119	acute myeloid leukemia	HGNC:30809	28951	TRIB2	11
2fa358f4028d3476502a8474ed13fa15	Oncogene	DOID:684	hepatocellular carcinoma	HGNC:11998	7157	TP53	11
a56767bf7a5f456843060d1b02160dfe	Oncogene	DOID:4001	ovarian carcinoma	HGNC:6407	3845	KRAS	11
c83dc1d83ae73388bc9dba6222b32856	Oncogene	DOID:3908	non-small cell lung carcinoma	HGNC:1748	999	CDH1	11
a5fc984e085512587311ca36f9569c96	Oncogene	DOID:3068	glioblastoma multiforme	HGNC:9588	5728	PTEN	11
2f232ad866f7755fa5406d9be7458ac4	Oncogene	DOID:2394	ovarian cancer	HGNC:8975	5290	PIK3CA	11
bdc9b382209049fcb99ed21267fbf28d	Oncogene	DOID:2394	ovarian cancer	HGNC:3236	1956	EGFR	11
a91ae1d6b5c76779099fb2633877760f	Oncogene	DOID:1612	breast cancer	HGNC:76	25	ABL1	11
4b448ae97c7f350e0e26c2eeab39b656	Oncogene	DOID:1612	breast cancer	HGNC:6204	3725	JUN	11
4589ec841fb87bed1d603be5ae7f28f5	Oncogene	DOID:1612	breast cancer	HGNC:30134	27043	PELP1	11
ff6d8ba25647de7c1f8c65b5312d40a5	Oncogene	DOID:1520	colon carcinoma	HGNC:7553	4609	MYC	11
73d78b5323af7e079be178d63ec79c43	Oncogene	DOID:1324	lung cancer	HGNC:1097	673	BRAF	11
46da4d1fa395f0ddc976d97531031e06	Oncogene	DOID:1040	chronic lymphocytic leukemia	HGNC:990	596	BCL2	11
2436af472400fc9f93a28ebdf6db00a6	Oncogene	DOID:10283	prostate cancer	HGNC:6407	3845	KRAS	11
de0344c396ec93fe365404375e73b783	Driver	DOID:9119	acute myeloid leukemia	HGNC:6342	3815	KIT	11
33f9df642de72fc8e3a64055a82e54eb	Driver	DOID:0050902	medulloblastoma	HGNC:7559	4613	MYCN	11
3a44fb84f25eadd9745b8a10d9b1cd25	Tumor_Suppressor	DOID:9256	colorectal cancer	HGNC:14466	65009	NDRG4	10
f254448bffeb10fa4ba7ec279c1c674a	Tumor_Suppressor	DOID:6039	uveal melanoma	HGNC:950	8314	BAP1	10
5e231f0fcfe35e0c4b619901ad1365a5	Tumor_Suppressor	DOID:4450	renal cell carcinoma	HGNC:19309	23189	KANK1	10
c3a2790b900043b6a4db6de76cd175c4	Tumor_Suppressor	DOID:4362	cervical cancer	HGNC:11998	7157	TP53	10
6dca40c2088b51e18908db4277d4b901	Tumor_Suppressor	DOID:3347	osteosarcoma	HGNC:9884	5925	RB1	10
8ab193271cf19116b86f358e12a299c6	Tumor_Suppressor	DOID:263	kidney cancer	HGNC:12796	7490	WT1	10
6cd3cd2e94ac8d103094df1924672bb8	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:18756	23221	RHOBTB2	10
1f788f1d9f1dd4ad27aef7398475ff33	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:12799	51741	WWOX	10
9e0ce735c48501dc1fb6528a3d2a8279	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:10473	864	RUNX3	10
133f0db7bd20742850db5f1c7e633e76	Tumor_Suppressor	DOID:1612	breast cancer	HGNC:10471	861	RUNX1	10
ebc826ba37d7abe32a7041fef9a4107b	Tumor_Suppressor	DOID:1240	leukemia	HGNC:11998	7157	TP53	10
df7a2ec47b4a5bcd81cf02854c1fdc93	Tumor_Suppressor	DOID:10283	prostate cancer	HGNC:545	310	ANXA7	10
8f2cd816183ebd9d3a4cb7565181c2e4	Tumor_Suppressor	DOID:10283	prostate cancer	HGNC:11254	8405	SPOP	10
1cbc53b9cf8762db5ab958b1bda42591	Oncogene	DOID:9952	acute lymphocytic leukemia	HGNC:11556	6886	TAL1	10
a7b5d72912fef45f84a118497e18b0d8	Oncogene	DOID:9119	acute myeloid leukemia	HGNC:7136	4300	MLLT3	10
7bea1d639a565566c08bfe76f35cd98e	Oncogene	DOID:9119	acute myeloid leukemia	HGNC:10471	861	RUNX1	10
a3568401def8b24b0eee96ebc5260c02	Oncogene	DOID:684	hepatocellular carcinoma	HGNC:6018	3569	IL6	10
0daa16fa950b21db5452ea612f9e3366	Oncogene	DOID:684	hepatocellular carcinoma	HGNC:29608	92140	MTDH	10
aa370aeea562546f462b24b2f3873144	Oncogene	DOID:684	hepatocellular carcinoma	HGNC:1916	9557	CHD1L	10
13a402217632f09ccf2597e2e811d632	Oncogene	DOID:684	hepatocellular carcinoma	HGNC:1748	999	CDH1	10
7ffb41b52695f14b19e41265faf18f1c	Oncogene	DOID:4450	renal cell carcinoma	HGNC:12687	7428	VHL	10
318002d09f018360ba79eceb6c1330c3	Oncogene	DOID:3908	non-small cell lung carcinoma	HGNC:3430	2064	ERBB2	10
5031e7264fa7a37a26c605f008e1c012	Oncogene	DOID:3907	lung squamous cell carcinoma	HGNC:11195	6657	SOX2	10
873f20eb2e82f7408d05772e9cda617c	Oncogene	DOID:3068	glioblastoma multiforme	HGNC:10261	6098	ROS1	10
baa689cb3c0c1a152a3b5e3da12d7df4	Oncogene	DOID:2893	cervix carcinoma	HGNC:7553	4609	MYC	10
5c4002978c6dd5ae512c614abbcbaba8	Oncogene	DOID:219	colon cancer	HGNC:3236	1956	EGFR	10
2aee6835f60be04a9c68fe3a92c24255	Oncogene	DOID:1909	melanoma	HGNC:6407	3845	KRAS	10
34977333d322913719e7ceac8fa46b8d	Oncogene	DOID:1612	breast cancer	HGNC:9588	5728	PTEN	10
4e2e527c201bc53f949b7db067446095	Oncogene	DOID:1612	breast cancer	HGNC:6342	3815	KIT	10
4c380db85a5a4acb8dd5b000f3c4a72d	Oncogene	DOID:1612	breast cancer	HGNC:11577	6901	TAZ	10
194c66296bfe71e97988d0aabf1424b2	Oncogene	DOID:1612	breast cancer	HGNC:11393	6790	AURKA	10
e5b1f361828de53f60841b4faea72c8d	Oncogene	DOID:1612	breast cancer	HGNC:10901	6502	SKP2	10
67638994ed3b982e842195cad5a3ae00	Oncogene	DOID:1324	lung cancer	HGNC:11364	6774	STAT3	10
adc4d5264d542077fabb0552399b2af6	Oncogene	DOID:12603	acute leukemia	HGNC:7553	4609	MYC	10
65288ea4909e39b2f971e29d95201df0	Oncogene	DOID:10283	prostate cancer	HGNC:3236	1956	EGFR	10
f1160bb46d4f2af31521069ef14813d5	Oncogene	DOID:0060058	lymphoma	HGNC:990	596	BCL2	10
a8c1f6b685a5a654bd7fd02a3372cd7f	Driver	DOID:3908	non-small cell lung carcinoma	HGNC:3430	2064	ERBB2	10
5f496cd79cd4b28f97f0f52e107da94f	Driver	DOID:3070	malignant glioma	HGNC:5382	3417	IDH1	10
8e22ff51ed9f53099add2fe5016c978e	Driver	DOID:1781	thyroid cancer	HGNC:1097	673	BRAF	10
2e7b03ba37ab5382ea010f2735a77149	Driver	DOID:1240	leukemia	HGNC:7553	4609	MYC	10
b23e0dc481edd4eaf9571cba78188603	Tumor_Suppressor	DOID:9256	colorectal cancer	HGNC:6770	4089	SMAD4	9
4860450f062170c08b7a15b577350acb	Tumor_Suppressor	DOID:9256	colorectal cancer	HGNC:2701	1630	DCC	9
da6c62c417c578b6450a6117db3e9ba8	Tumor_Suppressor	DOID:769	neuroblastoma	HGNC:16816	26038	CHD5	9
0a47ec85f66035c449aa605f36010f5e	Tumor_Suppressor	DOID:684	hepatocellular carcinoma	HGNC:10473	864	RUNX3	9
e08ce1d26ed0a24c15090a49bf28252a	Tumor_Suppressor	DOID:5520	head and neck squamous cell carcinoma	HGNC:1787	1029	CDKN2A	9
f58cd648c5bf7c40e4fcf26c9baf531b	Tumor_Suppressor	DOID:4001	ovarian carcinoma	HGNC:11998	7157	TP53	9
048dd7b2a456a7e0746a9ed62c77178b	Tumor_Suppressor	DOID:3675	childhood kidney neoplasm	HGNC:12796	7490	WT1	9
c6f8df3c070eb48f643e1d498ed0c52b	Tumor_Suppressor	DOID:3565	meningioma	HGNC:7773	4771	NF2	9
990465d92a4416077254580f4b3f6f13	Tumor_Suppressor	DOID:3070	malignant glioma	HGNC:1787	1029	CDKN2A	9
fa98efed8f42470f8a5853f30fb1f2ed	Tumor_Suppressor	DOID:1790	malignant mesothelioma	HGNC:950	8314	BAP1	9
3e575db0768b5827eadf7ed1fe0f9ece	Tumor_Suppressor	DOID:1790	malignant mesothelioma	HGNC:7773	4771	NF2	9
c7e92082aad2a28bccacb98bb251d8ad	Tumor_Suppressor	DOID:1240	leukemia	HGNC:13176	10320	IKZF1	9
a50e2e24206c46a7fc635db244cecd62	Tumor_Suppressor	DOID:10283	prostate cancer	HGNC:17294	153090	DAB2IP	9
ac64f212ee172f3dbd4373396dcc7a56	Tumor_Suppressor	DOID:10283	prostate cancer	HGNC:15472	8854	ALDH1A2	9
59fb856ffdd752ce35a6b240cd66951d	Tumor_Suppressor	DOID:0080202	adenoid cystic carcinoma	HGNC:2584	1540	CYLD	9
57a1c8fc8f23f7ceb159437f5b43c953	Tumor_Suppressor	DOID:0050745	diffuse large B-cell lymphoma	HGNC:9346	639	PRDM1	9
7532d04a6d5f26a8a7f417f7c1cfa409	Oncogene	DOID:9952	acute lymphocytic leukemia	HGNC:6642	4005	LMO2	9
856b5326065ffc48a0eb7f71bbbb42e8	Oncogene	DOID:9952	acute lymphocytic leukemia	HGNC:11633	6929	TCF3	9
85e363bc334c02fdb3ec59ee01db5c02	Oncogene	DOID:9256	colorectal cancer	HGNC:1748	999	CDH1	9
b80180d80425b228ec7a53f43f2e666a	Oncogene	DOID:9119	acute myeloid leukemia	HGNC:24678	79068	FTO	9
dbafa29f698d8ed53b459c0cad3655e2	Oncogene	DOID:684	hepatocellular carcinoma	HGNC:20392	55959	SULF2	9
dc90052a72c56f3c18428c92d61984cc	Oncogene	DOID:684	hepatocellular carcinoma	HGNC:11748	7024	TFCP2	9
dd78736774a94d46dbec44f5aef020f8	Oncogene	DOID:6039	uveal melanoma	HGNC:4390	2776	GNAQ	9
a47afd17d435b16658a1f61fae140b29	Oncogene	DOID:5603	acute T cell leukemia	HGNC:7545	4602	MYB	9
5d32b723ecadfb4458b18c3851d58bf6	Oncogene	DOID:5517	stomach carcinoma	HGNC:7553	4609	MYC	9
656d902c98c10cfe2daf050d815e79b7	Oncogene	DOID:4450	renal cell carcinoma	HGNC:7553	4609	MYC	9
e49f289cbf557892ce1c2f701bb15538	Oncogene	DOID:3963	thyroid carcinoma	HGNC:1097	673	BRAF	9
d568566cdb72256c063c3bb9d5127a2c	Oncogene	DOID:3369	Ewing sarcoma	HGNC:3749	2313	FLI1	9
ac3f891a14dfc574824c43266a65fc74	Oncogene	DOID:3347	osteosarcoma	HGNC:3238	1958	EGR1	9
d21e93c6d8521ab6c7ba3614823da906	Oncogene	DOID:3119	gastrointestinal system cancer	HGNC:6342	3815	KIT	9
b34f0b0c2222abf4890f48cfbcbe25ad	Oncogene	DOID:3070	malignant glioma	HGNC:9588	5728	PTEN	9
f6445990bbe159dcaaf2e68f377597bf	Oncogene	DOID:3070	malignant glioma	HGNC:4317	2735	GLI1	9
bb29376d01354db77cd479c8587f3198	Oncogene	DOID:1612	breast cancer	HGNC:9967	5979	RET	9
b9878d6417344bcf7182784758184bb9	Oncogene	DOID:1612	breast cancer	HGNC:391	207	AKT1	9
c44f0b5a325863a9f14f1a3c4621a053	Oncogene	DOID:1612	breast cancer	HGNC:3818	2305	FOXM1	9
dcee8eb5c6b1c6943a01a99708cc3acb	Oncogene	DOID:1612	breast cancer	HGNC:3488	2113	ETS1	9
4b47e6228f844f1f5c2b59e4284c35b3	Oncogene	DOID:1612	breast cancer	HGNC:1097	673	BRAF	9
afe33d723ce65c3c1df0bd7158fbc162	Oncogene	DOID:1380	endometrial cancer	HGNC:6407	3845	KRAS	9
5e9f4ed0d735019bc8c1139148ced6b2	Oncogene	DOID:1240	leukemia	HGNC:6204	3725	JUN	9
95772864754dc2fa4732baac5cd3737d	Oncogene	DOID:1240	leukemia	HGNC:1014	613	BCR	9
9566a8c61127793cf3e0d4742295b267	Oncogene	DOID:10286	prostate carcinoma	HGNC:7553	4609	MYC	9
f65a1aaf287d1e4d0b31a8796341465c	Oncogene	DOID:0080202	adenoid cystic carcinoma	HGNC:7545	4602	MYB	9
21579753a1268c2818ad17c152158637	Oncogene	DOID:0060318	acute promyelocytic leukemia	HGNC:30091	84106	PRAM1	9
9ad05c251b0cda3b3f10c3a91acf99f2	Oncogene	DOID:0060058	lymphoma	HGNC:7545	4602	MYB	9
7508264a02e7d329a6f2b3aa4ef34b74	Oncogene	DOID:0060058	lymphoma	HGNC:1542	868	CBLB	9
3e59a8c4497ad1f4f04e68604390ecf1	Oncogene	DOID:0050908	myelodysplastic syndrome	HGNC:7989	4893	NRAS	9
e60be267be2400da34e500598d11ec63	Driver	DOID:9256	colorectal cancer	HGNC:11998	7157	TP53	9
d78607373862f7dc1b1f60a5aa546d60	Driver	DOID:3908	non-small cell lung carcinoma	HGNC:9967	5979	RET	9
b142f45a75fd1b956a821486bbb8e103	Driver	DOID:3908	non-small cell lung carcinoma	HGNC:1097	673	BRAF	9
